TIMESTAMP_MS,PULSE_BPM,SPO2_PCT,PLETH,RED_ADC,IR_ADC
384970,100,100,62258,234501,296588
384980,100,100,62258,234597,296929
384990,100,100,62004,234688,297147
385000,100,100,61092,234770,297387
385010,100,100,59621,234863,297521
385020,100,100,57747,234825,297563
385030,100,100,55467,234778,297488
385040,100,100,52935,234760,297425
385050,100,100,50249,234768,297361
385060,100,100,47511,234711,297342
385070,100,100,44821,234712,297315
385080,100,100,42331,234764,297440
385090,100,100,40040,234766,297503
385100,100,100,38102,234810,297653
385110,100,100,36416,234744,297752
385120,100,100,35084,234910,297942
385130,100,100,34005,234933,298077
385140,100,100,33232,235015,298273
385150,100,100,32612,235065,298378
385160,100,100,32041,235118,298506
385170,100,100,31519,235157,298623
385180,100,100,31048,235162,298756
385190,100,100,30471,235211,298845
385200,100,100,29683,235268,298944
385210,100,100,28840,235257,298996
385220,100,100,27837,235327,299080
385230,100,100,26727,235307,299140
385240,100,100,25455,235313,299173
385250,100,100,24075,235400,299241
385260,100,100,22640,235365,299308
385270,100,100,21201,235392,299391
385280,100,100,19761,235472,299449
385290,100,100,18372,235445,299494
385300,100,100,17140,235515,299619
385310,100,100,15960,235513,299704
385320,100,100,14833,235565,299843
385330,100,100,13865,235556,299943
385340,100,100,13002,235666,300082
385350,100,100,12193,235722,300149
385360,100,100,11438,235727,300197
385370,100,100,10735,235724,300152
385380,100,100,10033,235671,300072
385390,100,100,9438,235516,299675
385400,100,100,8843,235269,298961
385410,100,100,8356,234951,298205
385420,100,100,8135,234673,297388
385430,100,100,8340,234375,296683
385440,100,100,9025,234251,296179
385450,100,100,10296,234158,295916
385460,100,100,12366,234106,295841
385470,100,100,15237,234131,295905
385480,100,100,18911,234229,296083
385490,100,100,23286,234275,296200
385500,100,100,28207,234305,296324
385510,100,100,33466,234365,296404
385520,100,100,38743,234368,296513
385530,100,100,43873,234370,296561
385540,100,100,48633,234397,296567
385550,100,100,52749,234362,296567
385560,100,100,56163,234392,296664
385570,100,100,58710,234394,296735
385580,100,100,60444,234501,296975
385590,100,100,61312,234606,297191
385600,100,100,61422,234661,297503
385610,100,100,60775,234739,297762
385620,100,100,59482,234822,297901
385630,100,100,57651,234833,297905
385640,100,100,55334,234823,297931
385650,100,100,52586,234792,297825
385660,100,100,49676,234729,297787
385670,100,100,46601,234725,297704
385680,100,100,43576,234730,297711
385690,100,100,40708,234742,297751
385700,100,100,38106,234809,297861
385710,100,100,35823,234841,297969
385720,100,100,33915,234870,298114
385730,100,100,32329,234900,298216
385740,100,100,31066,234937,298349
385750,100,100,30183,235033,298541
385760,100,100,29407,235066,298666
385770,100,100,28849,235118,298826
385780,100,100,28456,235165,298966
385790,100,100,28006,235203,299082
385800,100,100,27554,235247,299205
385810,100,100,26991,235277,299346
385820,100,100,26259,235320,299405
385830,100,100,25358,235352,299448
385840,100,100,24287,235373,299533
385850,100,100,23103,235388,299591
385860,100,100,21692,235439,299665
385870,100,100,20168,235433,299691
385880,100,100,18641,235469,299749
385890,100,100,17113,235482,299808
385900,100,100,15527,235507,299891
385910,100,100,14053,235587,299976
385920,100,100,12692,235577,300033
385930,100,100,11443,235594,300121
385940,100,100,10363,235647,300247
385950,100,100,9340,235658,300322
385960,100,100,8431,235710,300410
385970,100,100,7691,235759,300522
385980,100,100,7009,235765,300567
385990,100,100,6439,235818,300626
386000,100,100,5928,235777,300589
386010,100,100,5416,235693,300157
386020,100,100,4906,235502,299792
386030,100,100,4509,235218,299046
386040,100,100,4282,234935,298243
386050,100,100,4337,234584,297395
386060,100,100,4843,234393,296803
386070,100,100,6024,234227,296349
386080,100,100,7935,234178,296185
386090,100,100,10635,234167,296185
386100,100,100,14236,234188,296254
386110,100,100,18573,234242,296243
386120,100,100,23651,234321,296577
386130,100,100,29194,234354,296697
386140,100,100,34926,234393,296775
386150,100,100,40620,234388,296806
386160,100,100,45986,234373,296841
386170,100,100,50844,234454,296920
386180,100,100,55020,234421,296927
386190,100,100,58337,234449,297010
386200,100,100,60796,234546,297238
386210,100,100,62258,234582,297117
386220,100,100,62258,234698,297714
386230,100,100,62090,234791,298008
386240,100,100,61196,234845,298161
386250,100,100,59578,234856,298309
386260,100,100,57346,234901,298253
386270,100,100,54725,234869,298204
386280,100,100,51657,234828,298115
386290,100,100,48475,234766,298093
386300,100,100,45235,234809,298005
386310,100,100,42102,234821,298108
386320,100,100,39188,234853,298116
386330,100,100,36490,234877,298258
386340,100,100,34180,234908,298339
386350,100,100,32257,234995,298530
386360,100,100,30781,235021,298661
386370,100,100,29584,235070,298844
386380,100,100,28724,235133,298921
386390,100,100,28090,235166,299085
386400,100,100,27568,235206,299219
386410,100,100,27102,235236,299364
386420,100,100,26692,235293,299478
386430,100,100,26109,235335,299582
386440,100,100,25466,235370,299676
386450,100,100,24649,235372,299730
386460,100,100,23658,235412,299760
386470,100,100,22491,235442,299906
386480,100,100,21149,235457,299965
386490,100,100,19689,235479,300025
386500,100,100,18112,235505,299970
386510,100,100,16533,235544,300101
386520,100,100,14952,235549,300150
386530,100,100,13487,235603,300318
386540,100,100,12081,235626,300342
386550,100,100,10848,235648,300436
386560,100,100,9675,235685,300546
386570,100,100,8676,235751,300626
386580,100,100,7737,235755,300771
386590,100,100,6857,235810,300863
386600,100,100,6094,235803,300860
386610,100,100,5391,235854,300896
386620,100,100,4805,235786,300791
386630,100,100,4220,235740,300650
386640,100,100,3694,235528,300104
386650,100,100,3276,235275,299443
386660,100,100,3276,234962,298651
386670,100,100,3276,234683,297803
386680,100,100,3794,234455,297189
386690,100,100,4885,234303,296761
386700,100,100,6781,234218,296577
386710,100,100,9480,234230,296596
386720,100,100,13042,234303,296651
386730,100,100,17469,234292,296764
386740,100,100,22537,234330,296895
386750,100,100,28136,234446,297092
386760,100,100,33869,234451,297133
386770,100,100,39622,234508,297242
386780,100,100,45098,234526,297230
386790,100,100,50057,234530,297339
386800,100,100,54261,234555,297384
386810,100,100,57649,234577,297445
386820,100,100,60159,234625,297592
386830,100,100,61735,234682,297860
386840,100,100,62258,234795,298098
386850,100,100,61969,234870,298396
386860,100,100,60988,234902,298549
386870,100,100,59315,234954,298644
386880,100,100,57067,234973,298658
386890,100,100,54300,234989,298641
386900,100,100,51245,234939,298530
386910,100,100,48015,234880,298501
386920,100,100,44665,234882,298419
386930,100,100,41485,234882,298476
386940,100,100,38530,234937,298553
386950,100,100,35799,234935,298632
386960,100,100,33468,234995,298740
386970,100,100,31538,235065,298890
386980,100,100,30069,235071,299005
386990,100,100,28949,235178,299203
387000,100,100,28177,235230,299340
387010,100,100,27580,235228,299480
387020,100,100,27100,235305,299609
387030,100,100,26736,235319,299731
387040,100,100,26371,235357,299785
387050,100,100,25827,235383,299945
387060,100,100,25223,235410,300014
387070,100,100,24439,235459,300186
387080,100,100,23415,235475,300165
387090,100,100,22210,235526,300300
387100,100,100,20943,235528,300282
387110,100,100,19435,235578,300392
387120,100,100,17925,235570,300434
387130,100,100,16355,235624,300487
387140,100,100,14783,235617,300489
387150,100,100,13271,235627,300535
387160,100,100,11818,235645,300665
387170,100,100,10547,235720,300777
387180,100,100,9396,235725,300864
387190,100,100,8306,235827,300999
387200,100,100,7397,235842,301102
387210,100,100,6609,235877,301217
387220,100,100,5883,235942,301312
387230,100,100,5218,235970,301348
387240,100,100,4554,235933,301358
387250,100,100,3891,235942,301260
387260,100,100,3349,235743,300870
387270,100,100,3276,235507,300268
387280,100,100,3276,235226,299456
387290,100,100,3391,234902,298619
387300,100,100,3563,234649,297815
387310,100,100,4252,234446,297248
387320,100,100,5628,234308,296827
387330,100,100,7864,234274,296702
387340,100,100,11017,234255,296728
387350,100,100,15033,234268,296789
387360,100,100,19914,234344,296952
387370,100,100,25437,234389,297117
387380,100,100,31437,234451,297211
387390,100,100,37633,234522,297313
387400,100,100,43672,234534,297340
387410,100,100,49314,234529,297306
387420,100,100,54379,234517,297356
387430,100,100,58686,234549,297454
387440,100,100,62059,234559,297490
387450,100,100,62258,234640,297651
387460,100,100,62258,234669,297859
387470,100,100,62258,234797,298145
387480,100,100,62004,234865,298371
387490,100,100,61040,234909,298611
387500,100,100,59570,234975,298693
387510,100,100,57594,235031,298771
387520,100,100,55162,234967,298667
387530,100,100,52476,234964,298608
387540,100,100,49638,234917,298569
387550,100,100,46696,234899,298547
387560,100,100,43903,234892,298555
387570,100,100,41259,234960,298609
387580,100,100,38864,234955,298694
387590,100,100,36770,234990,298853
387600,100,100,35029,235024,298917
387610,100,100,33694,235064,299120
387620,100,100,32664,235137,299224
387630,100,100,31888,235196,299386
387640,100,100,31368,235206,299460
387650,100,100,30950,235240,299611
387660,100,100,30583,235313,299738
387670,100,100,30214,235370,299944
387680,100,100,29740,235370,300039
387690,100,100,29160,235479,300121
387700,100,100,28473,235480,300182
387710,100,100,27575,235527,300253
387720,100,100,26568,235507,300346
387730,100,100,25349,235569,300338
387740,100,100,24022,235593,300426
387750,99,100,22586,235637,300482
387760,99,100,21201,235645,300515
387770,99,100,19813,235632,300582
387780,99,100,18424,235641,300639
387790,99,100,17087,235701,300715
387800,99,100,15854,235702,300765
387810,99,100,14727,235730,300909
387820,99,100,13759,235772,300964
387830,99,100,12897,235823,301075
387840,99,100,12141,235837,301136
387850,99,100,11492,235890,301224
387860,99,100,10843,235928,301230
387870,99,100,10301,235905,301161
387880,99,100,9812,235813,300938
387890,99,100,9377,235612,300426
387900,99,100,8995,235327,299749
387910,99,100,8774,235050,298849
387920,99,100,8819,234700,298043
387930,99,100,9290,234522,297412
387940,99,100,10347,234344,296941
387950,99,100,12098,234271,296729
387960,99,100,14649,234257,296678
387970,99,100,18056,234302,296722
387980,99,100,22269,234328,296896
387990,99,100,27135,234385,296962
388000,99,100,32445,234399,297106
388010,99,100,37935,234457,297163
388020,99,100,43387,234478,297235
388030,99,100,48632,234489,297268
388040,99,100,53395,234469,297282
388050,99,100,57508,234497,297292
388060,99,100,60862,234484,297312
388070,99,100,62258,234504,297428
388080,99,100,62258,234591,297625
388090,99,100,62258,234684,297788
388100,99,100,62258,234763,298129
388110,99,100,61685,234846,298364
388120,99,100,60541,234891,298540
388130,99,100,58921,234921,298586
388140,99,100,56873,234902,298538
388150,99,100,54540,234899,298516
388160,99,100,52017,234850,298387
388170,99,100,49397,234838,298353
388180,99,100,46823,234835,298350
388190,99,100,44294,234849,298416
388200,99,100,42001,234889,298480
388210,99,100,39992,234912,298567
388220,99,100,38267,234992,298728
388230,99,100,36826,235016,298842
388240,99,100,35672,235024,298974
388250,99,100,34853,235076,299121
388260,99,100,34225,235147,299287
388270,99,100,33741,235182,299414
388280,99,100,33304,235224,299509
388290,99,100,32865,235267,299619
388300,99,100,32424,235304,299698
388310,99,100,31933,235335,299803
388320,99,100,31243,235372,299882
388330,99,100,30403,235373,299946
388340,99,100,29461,235418,300000
388350,99,100,28418,235407,299991
388360,99,100,27223,235436,300089
388370,99,100,26024,235447,300116
388380,99,100,24773,235473,300184
388390,99,100,23519,235485,300246
388400,99,100,22313,235538,300334
388410,99,100,21154,235581,300422
388420,99,100,20093,235624,300523
388430,99,100,19080,235644,300625
388440,99,100,18166,235690,300750
388450,99,100,17351,235761,300839
388460,99,100,16586,235776,300897
388470,99,100,15921,235807,300933
388480,99,100,15255,235777,300922
388490,99,100,14589,235759,300814
388500,99,100,14023,235592,300476
388510,99,100,13507,235395,299839
388520,99,100,13092,235053,299031
388530,99,100,12827,234753,298141
388540,99,100,12916,234475,297429
388550,99,100,13507,234315,296794
388560,99,100,14704,234173,296436
388570,99,100,16658,234088,296316
388580,99,100,19422,234076,296333
388590,99,100,22948,234173,296442
388600,99,100,27191,234207,296591
388610,99,100,32056,234248,296769
388620,99,100,37244,234273,296838
388630,99,100,42549,234341,296943
388640,99,100,47711,234351,296967
388650,99,100,52519,234303,296921
388660,99,100,56766,234289,296855
388670,99,100,60346,234273,296873
388680,99,100,62258,234307,296950
388690,99,100,62258,234327,297048
388700,99,100,62258,234400,297277
388710,99,100,62258,234469,297498
388720,99,100,62082,234551,297825
388730,99,100,61378,234576,297987
388740,99,100,60191,234621,298178
388750,99,100,58610,234631,298188
388760,99,100,56634,234638,298140
388770,99,100,54395,234608,298040
388780,99,100,52068,234572,298008
388790,99,100,49653,234557,297970
388800,99,100,47324,234563,297927
388810,99,100,45125,234599,297984
388820,99,100,43101,234620,298102
388830,99,100,41383,234608,298181
388840,99,100,39928,234659,298356
388850,99,100,38737,234713,298482
388860,99,100,37809,234742,298613
388870,99,100,37103,234784,298744
388880,99,100,36528,234841,298953
388890,99,100,36041,234897,299039
388900,99,100,35643,234951,299206
388910,99,100,35198,234950,299287
388920,99,100,34706,235017,299394
388930,99,100,34123,235048,299460
388940,99,100,33446,235047,299550
388950,99,100,32586,235071,299583
388960,99,100,31631,235103,299679
388970,99,100,30536,235130,299684
388980,99,100,29346,235117,299751
388990,99,100,28152,235178,299791
389000,99,100,26909,235195,299883
389010,99,100,25663,235218,300014
389020,99,100,24413,235232,300153
389030,99,100,23299,235299,300130
389040,99,100,22228,235312,300290
389050,99,100,21202,235330,300334
389060,99,100,20266,235389,300458
389070,99,100,19421,235403,300533
389080,99,100,18667,235456,300591
389090,99,100,17959,235462,300624
389100,99,100,17296,235406,300502
389110,99,100,16679,235210,300052
389120,99,100,16108,235005,299445
389130,99,100,15677,234672,298663
389140,99,100,15430,234375,297829
389150,99,100,15509,234143,297103
389160,99,100,16100,233932,296548
389170,99,100,17249,233829,296257
389180,99,100,19099,233787,296136
389190,99,100,21605,233808,296204
389200,99,100,24816,233841,296276
389210,99,100,28645,233904,296430
389220,99,100,33049,233939,296588
389230,99,100,37657,233948,296678
389240,99,100,42372,233983,296777
389250,99,100,47002,233961,296739
389260,99,100,51259,234015,296790
389270,99,100,54997,234048,296821
389280,99,100,58074,234069,296901
389290,99,100,60486,234097,297000
389300,99,100,62140,234156,297197
389310,99,100,62258,234228,297380
389320,99,100,62258,234326,297700
389330,99,100,61801,234382,297896
389340,99,100,60752,234449,298048
389350,99,100,59202,234454,298120
389360,99,100,57243,234482,298163
389370,99,100,54966,234425,298047
389380,99,100,52415,234421,297985
389390,99,100,49818,234371,297918
389400,99,100,47219,234382,297946
389410,99,100,44709,234374,297915
389420,99,100,42379,234423,298047
389430,99,100,40367,234465,298103
389440,99,100,38579,234497,298252
389450,99,100,37157,234527,298366
389460,99,100,36100,234596,298566
389470,99,100,35225,234612,298678
389480,99,100,34579,234648,298818
389490,99,100,34070,234678,298928
389500,99,100,33653,234763,299142
389510,99,100,33234,234811,299162
389520,99,100,32861,234850,299402
389530,99,100,32392,234880,299477
389540,99,100,31733,234953,299525
389550,99,100,30931,234978,299643
389560,99,100,29984,234988,299741
389570,99,100,28939,235020,299750
389580,99,100,27702,235038,299779
389590,99,100,26367,235037,299864
389600,99,100,24980,235074,299913
389610,99,100,23638,235085,299963
389620,99,100,22292,235085,300028
389630,99,100,20945,235100,300069
389640,99,100,19691,235128,300156
389650,99,100,18530,235199,300255
389660,99,100,17512,235229,300335
389670,99,100,16636,235252,300429
389680,99,100,15855,235290,300557
389690,99,100,15170,235306,300653
389700,99,100,14580,235376,300734
389710,99,100,14038,235392,300771
389720,99,100,13545,235433,300789
389730,99,100,13051,235343,300562
389740,99,100,12605,235166,300123
389750,99,100,12207,234865,299385
389760,99,100,11858,234590,298583
389770,99,100,11749,234269,297684
389780,99,100,12026,234003,296952
389790,99,100,12737,233821,296509
389800,99,100,14171,233694,296178
389810,99,100,16283,233671,296060
389820,99,100,19169,233697,296174
389830,99,100,22834,233744,296260
389840,99,100,27089,233785,296408
389850,99,100,31892,233839,296522
389860,99,100,37004,233897,296633
389870,99,100,42131,233894,296725
389880,99,100,47073,233917,296706
389890,99,100,51580,233912,296753
389900,99,100,55598,233923,296768
389910,99,100,58929,233931,296814
389920,99,100,61426,233979,296954
389930,99,100,62258,234085,297152
389940,99,100,62258,234147,297364
389950,99,100,62030,234200,297611
389960,99,100,61576,234244,297895
389970,99,100,60486,234316,297941
389980,99,100,58898,234322,298015
389990,99,100,56903,234334,297928
390000,99,100,54591,234295,297897
390010,99,100,52097,234243,297811
390020,99,100,49558,234243,297782
390030,99,100,47017,234231,297810
390040,99,100,44610,234295,297842
390050,99,100,42382,234304,297912
390060,99,100,40470,234328,298020
390070,99,100,38829,234388,298169
390080,99,100,37505,234440,298311
390090,99,100,36453,234485,298445
390100,99,100,35675,234522,298559
390110,99,100,35079,234560,298726
390120,99,100,34620,234655,298866
390130,99,100,34206,234638,299007
390140,99,100,33790,234702,299135
390150,99,100,33373,234726,299189
390160,99,100,32860,234784,299328
390170,99,100,32206,234845,299411
390180,99,100,31361,234860,299448
390190,99,100,30419,234888,299528
390200,99,100,29286,234884,299597
390210,99,100,28103,234919,299691
390220,99,100,26774,234949,299747
390230,99,100,25441,234984,299805
390240,99,100,24105,234973,299883
390250,99,100,22814,235016,299900
390260,99,100,21568,235038,300007
390270,99,100,20367,235067,300125
390280,99,100,19260,235096,300166
390290,99,100,18294,235120,300287
390300,99,100,17374,235156,300369
390310,99,100,16597,235173,300479
390320,99,100,15820,235224,300546
390330,99,100,15089,235264,300631
390340,99,100,14502,235291,300626
390350,99,100,13914,235269,300525
390360,99,100,13423,235143,300160
390370,99,100,12931,234885,299595
390380,99,100,12535,234606,298813
390390,99,100,12330,234280,298001
390400,99,100,12462,234043,297293
390410,99,100,12977,233831,296756
390420,99,100,14069,233694,296279
390430,99,100,15786,233612,296120
390440,99,100,18273,233603,296088
390450,99,100,21486,233670,296219
390460,99,100,25381,233700,296315
390470,99,100,29817,233732,296434
390480,99,100,34608,233757,296542
390490,99,100,39561,233830,296649
390500,99,100,44429,233805,296659
390510,99,100,49061,233848,296728
390520,99,100,53209,233853,296710
390530,99,100,56676,233849,296804
390540,99,100,59458,233911,296884
390550,99,100,61458,233961,297058
390560,99,100,62258,233996,297306
390570,99,100,62258,234109,297518
390580,99,100,62022,234194,297814
390590,99,100,61171,234238,297946
390600,99,100,59755,234259,298019
390610,99,100,57868,234259,297975
390620,99,100,55557,234246,297915
390630,99,100,53010,234153,297848
390640,99,100,50369,234175,297752
390650,99,100,47679,234174,297780
390660,99,100,45081,234176,297838
390670,99,100,42669,234208,297939
390680,99,100,40585,234233,297980
390690,99,100,38783,234312,298126
390700,99,100,37310,234330,298265
390710,99,100,36121,234392,298398
390720,99,100,35263,234404,298525
390730,99,100,34594,234457,298641
390740,99,100,34068,234507,298779
390750,97,100,33636,234568,298918
390760,97,100,33299,234566,299013
390770,97,100,32864,234634,299159
390780,97,100,32427,234655,299228
390790,97,100,31843,234697,299394
390800,97,100,31110,234742,299399
390810,97,100,30228,234778,299543
390820,97,100,29196,234791,299543
390830,97,100,28063,234835,299630
390840,97,100,26829,234841,299676
390850,97,100,25542,234865,299760
390860,97,100,24153,234866,299765
390870,97,100,22811,234917,299821
390880,97,100,21466,234907,299932
390890,97,100,20218,234988,299982
390900,97,100,19067,235008,300069
390910,97,100,17964,235040,300241
390920,97,100,17009,235044,300323
390930,97,100,16152,235106,300434
390940,97,100,15344,235131,300480
390950,97,100,14585,235185,300629
390960,97,100,13976,235184,300540
390970,97,100,13366,235161,300473
390980,97,100,12806,234996,300035
390990,97,100,12345,234747,299435
391000,97,100,11984,234431,298603
391010,97,100,11823,234153,297812
391020,97,100,11911,233863,297014
391030,97,100,12547,233644,296411
391040,97,100,13833,233507,295992
391050,97,100,15767,233457,295869
391060,97,100,18504,233448,295836
391070,97,100,22094,233471,295954
391080,97,100,26344,233532,296012
391090,97,100,31209,233559,296184
391100,97,100,36443,233583,296262
391110,97,100,41846,233635,296349
391120,97,100,47157,233644,296337
391130,97,100,52171,233669,296357
391140,97,100,56578,233625,296377
391150,97,100,60325,233692,296435
391160,97,100,62258,233671,296480
391170,97,100,62258,233706,296646
391180,97,100,62258,233795,296848
391190,97,100,62258,233877,297112
391200,97,100,62130,233948,297369
391210,97,100,61404,234022,297592
391220,97,100,60166,233915,297615
391230,97,100,58502,234067,297636
391240,97,100,56499,234010,297555
391250,97,100,54282,234000,297551
391260,97,100,51895,233990,297513
391270,97,100,49507,233997,297437
391280,97,100,47160,234002,297460
391290,97,100,44940,233980,297501
391300,97,100,42931,234034,297652
391310,97,100,41220,234121,297765
391320,97,100,39808,234025,297877
391330,97,100,38651,234224,298037
391340,97,100,37750,234220,298166
391350,97,100,37108,234306,298276
391360,97,100,36550,234305,298440
391370,97,100,36121,234382,298536
391380,97,100,35734,234389,298639
391390,97,100,35346,234427,298743
391400,97,100,34913,234467,298903
391410,97,100,34303,234544,298964
391420,97,100,33646,234437,299074
391430,97,100,32811,234607,299113
391440,97,100,31884,234620,299181
391450,97,100,30821,234654,299245
391460,97,100,29710,234664,299293
391470,97,100,28507,234685,299383
391480,97,100,27300,234711,299432
391490,97,100,26090,234739,299497
391500,97,100,24921,234755,299537
391510,97,100,23794,234796,299603
391520,97,100,22709,234851,299712
391530,97,100,21712,234872,299813
391540,97,100,20803,234890,299855
391550,97,100,20026,234912,299973
391560,97,100,19294,234958,300084
391570,97,100,18651,234958,300085
391580,97,100,18052,234931,300028
391590,97,100,17497,234898,299815
391600,97,100,16987,234679,299342
391610,97,100,16522,234449,298649
391620,97,100,16282,234134,297838
391630,97,100,16222,233865,297010
391640,97,100,16525,233591,296276
391650,97,100,17325,233425,295805
391660,97,100,18760,233333,295516
391670,97,100,20831,233259,295418
391680,97,100,23633,233249,295436
391690,97,100,27124,233304,295544
391700,97,100,31217,233366,295640
391710,97,100,35690,233371,295768
391720,97,100,40407,233432,295805
391730,97,100,45135,233390,295851
391740,97,100,49731,233431,295792
391750,97,100,53963,233444,295806
391760,97,100,57642,233412,295847
391770,97,100,60722,233407,295848
391780,97,100,62258,233447,295966
391790,97,100,62258,233483,296106
391800,97,100,62258,233582,296316
391810,97,100,62258,233650,296567
391820,97,100,61975,233734,296789
391830,97,100,61247,233800,297061
391840,97,100,60076,233810,297064
391850,97,100,58542,233811,297084
391860,97,100,56686,233817,297047
391870,97,100,54629,233779,296929
391880,97,100,52451,233712,296824
391890,97,100,50232,233722,296862
391900,97,100,48134,233736,296843
391910,97,100,46156,233800,296902
391920,97,100,44379,233811,297011
391930,97,100,42844,233867,297105
391940,97,100,41591,233948,297300
391950,97,100,40581,233997,297421
391960,97,100,39814,234020,297570
391970,97,100,39251,234055,297730
391980,97,100,38768,234115,297913
391990,97,100,38366,234197,297989
392000,97,100,37963,234239,298071
392010,97,100,37517,234293,298201
392020,97,100,36987,234303,298300
392030,97,100,36414,234334,298369
392040,97,100,35715,234350,298438
392050,97,100,34847,234387,298472
392060,97,100,33934,234390,298544
392070,97,100,32892,234436,298574
392080,97,100,31721,234443,298651
392090,97,100,30546,234477,298658
392100,97,100,29408,234486,298773
392110,97,100,28267,234515,298752
392120,97,100,27122,234529,298886
392130,97,100,26101,234579,298954
392140,97,100,25119,234620,299049
392150,97,100,24219,234658,299180
392160,97,100,23445,234714,299290
392170,97,100,22754,234727,299342
392180,97,100,22104,234815,299432
392190,97,100,21495,234822,299425
392200,97,100,20928,234768,299364
392210,97,100,20403,234646,298986
392220,97,100,19876,234411,298517
392230,97,100,19478,234109,297578
392240,97,100,19207,233751,296721
392250,97,100,19192,233516,295901
392260,97,100,19563,233288,295271
392270,97,100,20450,233111,294843
392280,97,100,21938,233020,294687
392290,97,100,24161,233050,294652
392300,97,100,27078,233070,294737
392310,97,100,30652,233120,294913
392320,97,100,34757,233137,294824
392330,97,100,39179,233193,295041
392340,97,100,43830,233181,295061
392350,97,100,48401,233227,295142
392360,97,100,52714,233208,295070
392370,97,100,56592,233159,295060
392380,97,100,59902,233109,295007
392390,97,100,62258,233142,295075
392400,97,100,62258,233187,295133
392410,97,100,62258,233227,295347
392420,97,100,62220,233324,295603
392430,97,100,61959,233366,295813
392440,97,100,61585,233442,296072
392450,97,100,60727,233485,296195
392460,97,100,59496,233519,296258
392470,97,100,57967,233517,296196
392480,97,100,56216,233469,296117
392490,97,100,54316,233450,296039
392500,97,100,52267,233396,295984
392510,97,100,50256,233400,295985
392520,97,100,48318,233437,296050
392530,97,100,46567,233461,296140
392540,97,100,45001,233487,296263
392550,97,100,43659,233538,296356
392560,97,100,42579,233567,296579
392570,97,100,41685,233627,296630
392580,97,100,40979,233692,296854
392590,97,100,40384,233747,296947
392600,97,100,39902,233780,297146
392610,97,100,39457,233838,297264
392620,97,100,39010,233864,297364
392630,97,100,38524,233927,297458
392640,97,100,37961,233934,297550
392650,97,100,37319,233968,297599
392660,97,100,36522,233980,297675
392670,97,100,35608,233995,297750
392680,97,100,34574,234006,297801
392690,97,100,33538,234046,297882
392700,97,100,32381,234061,297951
392710,97,100,31220,234061,298001
392720,97,100,30093,234103,298045
392730,97,100,28963,234138,298150
392740,97,100,27868,234179,298205
392750,97,100,26886,234204,298276
392760,97,100,25941,234273,298448
392770,97,100,25071,234316,298594
392780,97,100,24316,234370,298663
392790,97,100,23639,234372,298693
392800,97,100,22999,234403,298750
392810,97,100,22357,234358,298730
392820,97,100,21754,234307,298517
392830,97,100,21228,234074,298004
392840,97,100,20781,233868,297295
392850,97,100,20412,233519,296416
392860,97,100,20239,233219,295629
392870,97,100,20383,232976,294978
392880,97,100,20923,232784,294465
392890,97,100,22018,232682,294219
392900,97,100,23751,232704,294198
392910,97,100,26085,232726,294202
392920,97,100,29061,232739,294311
392930,97,100,32527,232771,294450
392940,97,100,36406,232823,294559
392950,97,100,40497,232860,294645
392960,97,100,44597,232866,294626
392970,97,100,48503,232887,294670
392980,97,100,52089,232889,294692
392990,97,100,55274,232814,294694
393000,97,100,57855,232893,294757
393010,97,100,59830,232908,294899
393020,97,100,61159,232948,295077
393030,97,100,61883,233020,295288
393040,97,100,61938,233104,295574
393050,97,100,61498,233205,295811
393060,97,100,60538,233254,295955
393070,97,100,59220,233267,295951
393080,97,100,57544,233277,295948
393090,97,100,55548,233288,295850
393100,97,100,53394,233189,295734
393110,97,100,51159,233152,295696
393120,97,100,48924,233158,295704
393130,97,100,46808,233186,295740
393140,97,100,44810,233242,295895
393150,97,100,43091,233260,295935
393160,97,100,41611,233338,296158
393170,97,100,40410,233361,296259
393180,97,100,39450,233422,296443
393190,97,100,38689,233489,296598
393200,97,100,38130,233558,296657
393210,97,100,37691,233603,296823
393220,97,100,37292,233665,297026
393230,97,100,36850,233706,297130
393240,97,100,36366,233767,297254
393250,97,100,35758,233763,297332
393260,97,100,35107,233818,297460
393270,97,100,34289,233831,297504
393280,97,100,33344,233892,297626
393290,97,100,32272,233897,297646
393300,97,100,31113,233939,297699
393310,97,100,29908,233938,297748
393320,97,100,28616,233959,297838
393330,97,100,27320,233978,297879
393340,97,100,26062,234022,298021
393350,97,100,24843,234022,298057
393360,97,100,23704,234075,298138
393370,97,100,22646,234120,298202
393380,97,100,21712,234172,298342
393390,97,100,20819,234176,298481
393400,97,100,20091,234243,298608
393410,97,100,19405,234305,298690
393420,97,100,18759,234329,298752
393430,97,100,18156,234330,298699
393440,97,100,17593,234301,298594
393450,97,100,17030,234110,298182
393460,97,100,16551,233892,297521
393470,97,100,16199,233569,296714
393480,97,100,15973,233261,295882
393490,97,100,16001,232986,295079
393500,97,100,16494,232796,294561
393510,97,100,17497,232660,294244
393520,97,100,19179,232601,294068
393530,97,100,21501,232579,293982
393540,97,100,24508,232618,294090
393550,97,100,28119,232652,294206
393560,97,100,32212,232676,294346
393570,97,100,36661,232750,294416
393580,97,100,41210,232732,294481
393590,97,100,45640,232762,294507
393600,97,100,49818,232791,294538
393610,97,100,53568,232768,294549
393620,97,100,56716,232814,294639
393630,97,100,59216,232851,294704
393640,97,100,61068,232903,294908
393650,97,100,62144,232970,295103
393660,97,100,62258,233043,295412
393670,97,100,62046,233104,295589
